iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,transit_stations_x,workplaces,grocery_and_pharmacy,parks,retail_and_recreation,residential,testing_policy,contact_tracing,containment_index,vaccination_policy,vaccine_availability,debt_relief,facial_coverings,income_support,restrictions_internal_movements,international_travel_controls,public_information_campaigns_x,cancel_public_events,restriction_gatherings,close_public_transport,public_information_campaigns_y,school_closures,stay_home_requirements,transit_stations_y,workplace_closures,new_cases_best,new_cases_worst
IND,Asia,India,2020-01-30,1.0,1.0,51240.39371107995,216095.3870014771,708.6937869822485,703.7700961538461,0.001,0.001,36.773387096774194,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,1.0,13.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,1.0
IND,Asia,India,2020-01-31,1.0,0.0,51240.39371107995,216095.3870014771,708.6937869822485,703.7700961538461,0.001,0.0,36.773387096774194,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,1.0
IND,Asia,India,2020-02-01,1.0,0.0,51240.39371107995,216095.3870014771,708.6937869822485,703.7700961538461,0.001,0.0,36.773387096774194,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,1.0
IND,Asia,India,2020-02-02,2.0,1.0,51240.39371107995,216095.3870014771,708.6937869822485,703.7700961538461,0.001,0.001,36.773387096774194,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,1.0
IND,Asia,India,2020-02-03,3.0,1.0,51240.39371107995,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.001,36.773387096774194,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,1.0
IND,Asia,India,2020-02-04,3.0,0.0,0.429,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-05,3.0,0.0,0.429,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-06,3.0,0.0,0.286,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-07,3.0,0.0,0.286,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-08,3.0,0.0,0.286,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-09,3.0,0.0,0.143,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-10,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-11,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-12,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-13,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-14,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-15,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-16,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,-19.948377142857144,-22.6274,7.149717142857145,-23.906190000000002,-33.255634285714294,12.666801428571427,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-19.948377142857144,0.0,0.0,0.0
IND,Asia,India,2020-02-17,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,2.0,3.0,1.6669999999999998,3.0,0.667,0.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
IND,Asia,India,2020-02-18,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,2.0,3.0,1.75,3.25,0.5,0.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
IND,Asia,India,2020-02-19,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1.8,3.2,1.8,2.8,0.4,0.2,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8,0.0,0.0,0.0
IND,Asia,India,2020-02-20,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,2.333,3.333,2.0,3.167,0.5,0.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.333,0.0,0.0,0.0
IND,Asia,India,2020-02-21,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1.429,0.143,1.714,3.571,-0.143,0.7140000000000001,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.429,0.0,0.0,0.0
IND,Asia,India,2020-02-22,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.7140000000000001,-0.857,1.143,3.714,-0.5710000000000001,0.857,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7140000000000001,0.0,0.0,0.0
IND,Asia,India,2020-02-23,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.429,-0.5710000000000001,0.7140000000000001,3.429,-1.143,1.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.429,0.0,0.0,0.0
IND,Asia,India,2020-02-24,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.429,-0.5710000000000001,0.5710000000000001,3.286,-1.143,1.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.429,0.0,0.0,2.0
IND,Asia,India,2020-02-25,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.286,-0.857,0.0,3.143,-1.286,1.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.286,0.0,0.0,2.0
IND,Asia,India,2020-02-26,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.5710000000000001,-1.0,-0.286,3.143,-1.286,0.7140000000000001,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5710000000000001,0.0,0.0,23.0
IND,Asia,India,2020-02-27,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.0,-1.0,-0.857,2.857,-1.571,0.857,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0
IND,Asia,India,2020-02-28,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.7140000000000001,2.4290000000000003,-0.7140000000000001,2.4290000000000003,-1.0,0.143,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7140000000000001,0.0,0.0,23.0
IND,Asia,India,2020-02-29,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1.0,3.857,-0.5710000000000001,1.714,-1.0,0.0,1.0,2.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0
IND,Asia,India,2020-03-01,3.0,0.0,0.0,216095.3870014771,708.6937869822485,703.7700961538461,0.002,0.0,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1.0,4.0,0.143,1.714,-0.5710000000000001,0.0,1.0,2.0,17.26,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0
IND,Asia,India,2020-03-02,5.0,2.0,0.286,216095.3870014771,708.6937869822485,703.7700961538461,0.004,0.001,0.0,155.08397341211227,0.5086242603550296,0.5050695266272189,1.1151117734724292,1064331.4527131782,265401632.0502283,190.46928006088282,0.7638279069767442,1043494.502994012,0.7488667664670658,0.05230119760479041,38.71826347305389,,4237475.0382513665,3041.0819672131147,2464033.855191257,0.1768551912568306,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0.857,4.143,0.429,1.857,-0.429,0.0,1.0,2.0,17.26,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.857,0.0,0.0,23.0
