iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,transit_stations_x,workplaces,grocery_and_pharmacy,parks,retail_and_recreation,residential,testing_policy,contact_tracing,containment_index,vaccination_policy,vaccine_availability,debt_relief,facial_coverings,income_support,restrictions_internal_movements,international_travel_controls,public_information_campaigns_x,cancel_public_events,restriction_gatherings,close_public_transport,public_information_campaigns_y,school_closures,stay_home_requirements,transit_stations_y,workplace_closures,new_cases_best,new_cases_worst
KOR,Asia,South Korea,2020-05-16,11050.0,13.0,25.143,262.0,0.0,0.857,215.378,0.253,0.49,5.107,0.0,0.017,0.82,18.0,0.351,13898.0,739293.0,14.41,0.271,11516.0,0.2239999999999999,0.0022,458.0,people tested,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.0,-2.714,6.571000000000001,30.857,-7.571000000000001,3.143,3.0,2.0,52.08,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,-6.0,2.0,12.0,32.0
KOR,Asia,South Korea,2020-05-17,11065.0,15.0,22.286,263.0,1.0,1.0,215.67,0.292,0.434,5.126,0.019,0.019,0.9,18.0,0.351,7008.0,746301.0,14.546,0.1369999999999999,11967.0,0.233,0.0019,537.0,people tested,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.714,-2.571,10.0,34.0,-6.857,3.0,3.0,2.0,52.08,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,-5.714,2.0,12.0,32.0
KOR,Asia,South Korea,2020-05-18,11078.0,13.0,20.286,263.0,0.0,0.7140000000000001,215.924,0.253,0.395,5.126,0.0,0.0139999999999999,1.0,16.0,0.312,5558.0,751859.0,14.655,0.108,12103.0,0.236,0.0017,596.6,people tested,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-6.714,-2.857,8.571,29.429,-7.713999999999999,3.286,3.0,2.0,52.08,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,-6.714,2.0,12.0,32.0
KOR,Asia,South Korea,2020-05-19,11110.0,32.0,21.143,263.0,0.0,0.5710000000000001,216.547,0.624,0.412,5.126,0.0,0.011,1.13,15.0,0.292,12363.0,764222.0,14.896,0.241,12098.0,0.236,0.0017,572.2,people tested,43.52,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.428999999999999,-3.0,8.571,26.429,-8.0,3.429,3.0,2.0,52.08,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,-7.428999999999999,2.0,12.0,40.0
KOR,Asia,South Korea,2020-05-20,11122.0,12.0,18.714,264.0,1.0,0.5710000000000001,216.781,0.2339999999999999,0.365,5.146,0.019,0.011,0.95,15.0,0.292,10859.0,775081.0,15.107,0.212,11502.0,0.2239999999999999,0.0016,614.6,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.286,-3.143,9.143,26.571,-7.571000000000001,3.286,3.0,2.0,49.7,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-7.286,2.0,12.0,79.0
KOR,Asia,South Korea,2020-05-21,11142.0,20.0,17.714000000000002,264.0,0.0,0.5710000000000001,217.171,0.39,0.345,5.146,0.0,0.011,1.01,16.0,0.312,12251.0,787332.0,15.345999999999998,0.239,11029.0,0.215,0.0016,622.6,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-7.143,-3.143,9.143,26.857,-7.143,3.286,3.0,2.0,49.7,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-7.143,2.0,16.0,79.0
KOR,Asia,South Korea,2020-05-22,11165.0,23.0,18.286,266.0,2.0,0.5710000000000001,217.61900000000003,0.4479999999999999,0.356,5.185,0.039,0.011,1.09,16.0,0.312,13734.0,801066.0,15.614,0.268,10810.0,0.211,0.0017,591.2,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.571000000000001,-2.714,10.714,35.0,-5.714,3.0,3.0,2.0,49.7,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-5.571000000000001,2.0,16.0,79.0
KOR,Asia,South Korea,2020-05-23,11190.0,25.0,20.0,266.0,0.0,0.5710000000000001,218.107,0.487,0.39,5.185,0.0,0.011,1.15,14.0,0.273,12002.0,813068.0,15.848,0.2339999999999999,10539.0,0.205,0.0019,527.0,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.714,-2.4290000000000003,11.0,39.143,-5.0,2.714,3.0,2.0,49.7,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-4.714,2.0,16.0,79.0
KOR,Asia,South Korea,2020-05-24,11206.0,16.0,20.143,267.0,1.0,0.5710000000000001,218.418,0.312,0.3929999999999999,5.204,0.019,0.011,1.22,13.0,0.253,5869.0,818937.0,15.962,0.114,10377.0,0.2019999999999999,0.0019,515.2,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.143,-2.714,8.0,37.143,-5.2860000000000005,2.857,3.0,2.0,49.7,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-5.143,2.0,16.0,79.0
KOR,Asia,South Korea,2020-05-25,11225.0,19.0,21.0,269.0,2.0,0.857,218.789,0.37,0.409,5.242999999999999,0.039,0.017,1.46,13.0,0.253,6148.0,825085.0,16.082,0.12,10461.0,0.204,0.002,498.1,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.0,-2.571,10.0,43.571000000000005,-3.857,2.571,3.0,2.0,49.7,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-4.0,2.0,19.0,79.0
KOR,Asia,South Korea,2020-05-26,11265.0,40.0,22.143,269.0,0.0,0.857,219.568,0.78,0.432,5.242999999999999,0.0,0.017,1.84,12.0,0.2339999999999999,13038.0,838123.0,16.336,0.254,10557.0,0.206,0.0021,476.8,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.286,-2.4290000000000003,10.143,46.143,-3.429,2.286,3.0,2.0,50.6,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-3.286,2.0,27.0,79.0
KOR,Asia,South Korea,2020-05-27,11344.0,79.0,31.714,269.0,0.0,0.7140000000000001,221.108,1.54,0.618,5.242999999999999,0.0,0.0139999999999999,2.16,12.0,0.2339999999999999,13401.0,851524.0,16.597,0.261,10920.0,0.213,0.0029,344.3,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.143,-2.286,10.0,46.857,-3.286,2.143,3.0,2.0,50.6,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-3.143,2.0,27.0,79.0
KOR,Asia,South Korea,2020-05-28,11402.0,58.0,37.143,269.0,0.0,0.7140000000000001,222.239,1.13,0.7240000000000001,5.242999999999999,0.0,0.0139999999999999,1.79,11.0,0.214,15790.0,867314.0,16.905,0.308,11426.0,0.223,0.0033,307.6,people tested,39.81,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.143,-2.143,10.0,46.714,-3.571,2.143,3.0,2.0,50.6,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-3.143,2.0,27.0,58.0
KOR,Asia,South Korea,2020-05-29,11441.0,39.0,39.429,269.0,0.0,0.429,222.999,0.76,0.769,5.242999999999999,0.0,0.008,1.37,10.0,0.195,16454.0,883768.0,17.226,0.321,11815.0,0.23,0.0033,299.7,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.0,-2.0,10.143,47.429,-3.571,2.0,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.0,2.0,27.0,51.0
KOR,Asia,South Korea,2020-05-30,11468.0,27.0,39.714,270.0,1.0,0.5710000000000001,223.525,0.526,0.774,5.263,0.019,0.011,1.14,10.0,0.195,17781.0,901549.0,17.572,0.347,12640.0,0.246,0.0031,318.3,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.429,-2.143,9.714,46.286,-4.143,2.0,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.429,2.0,27.0,57.0
KOR,Asia,South Korea,2020-05-31,11503.0,35.0,42.429,271.0,1.0,0.5710000000000001,224.207,0.682,0.8270000000000001,5.282,0.019,0.011,1.19,11.0,0.214,7921.0,909470.0,17.727,0.154,12933.0,0.252,0.0033,304.8,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.286,-1.857,12.143,46.571000000000005,-4.143,1.857,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.286,2.0,35.0,57.0
KOR,Asia,South Korea,2020-06-01,11541.0,38.0,45.143,272.0,1.0,0.429,224.948,0.741,0.88,5.3020000000000005,0.019,0.008,1.23,12.0,0.2339999999999999,10569.0,920039.0,17.933,0.206,13565.0,0.264,0.0033,300.5,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.286,-1.714,11.857,46.429,-4.2860000000000005,1.714,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.286,2.0,38.0,57.0
KOR,Asia,South Korea,2020-06-02,11590.0,49.0,46.429,273.0,1.0,0.5710000000000001,225.903,0.955,0.905,5.321000000000001,0.019,0.011,1.21,11.0,0.214,18460.0,938499.0,18.292,0.36,14339.0,0.2789999999999999,0.0032,308.8,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.429,-1.571,11.714,46.0,-4.714,1.714,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.429,2.0,38.0,57.0
KOR,Asia,South Korea,2020-06-03,11629.0,39.0,40.714,273.0,0.0,0.5710000000000001,226.663,0.76,0.794,5.321000000000001,0.0,0.011,1.12,8.0,0.156,17001.0,955500.0,18.624,0.331,14854.0,0.29,0.0027,364.8,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.571,-1.429,11.714,44.571000000000005,-5.143,1.857,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.571,2.0,38.0,57.0
KOR,Asia,South Korea,2020-06-04,11668.0,39.0,38.0,273.0,0.0,0.5710000000000001,227.423,0.76,0.741,5.321000000000001,0.0,0.011,1.12,9.0,0.175,17006.0,972506.0,18.955,0.331,15027.0,0.293,0.0025,395.4,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.571,-1.286,11.571,43.429,-5.2860000000000005,1.857,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.571,2.0,38.0,57.0
KOR,Asia,South Korea,2020-06-05,11719.0,51.0,39.714,273.0,0.0,0.5710000000000001,228.417,0.994,0.774,5.321000000000001,0.0,0.011,1.19,11.0,0.214,17102.0,989608.0,19.289,0.3329999999999999,15120.0,0.295,0.0026,380.7,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.429,-1.429,11.714,43.143,-5.143,1.857,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.429,2.0,38.0,57.0
KOR,Asia,South Korea,2020-06-06,11776.0,57.0,44.0,273.0,0.0,0.429,229.528,1.111,0.858,5.321000000000001,0.0,0.008,1.22,14.0,0.273,14345.0,1003953.0,19.568,0.28,14629.0,0.285,0.003,332.5,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.714,-3.143,12.0,43.429,-5.143,2.0,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.714,2.0,34.0,57.0
KOR,Asia,South Korea,2020-06-07,11814.0,38.0,44.429,273.0,0.0,0.286,230.269,0.741,0.866,5.321000000000001,0.0,0.006,1.16,14.0,0.273,7464.0,1011417.0,19.714,0.145,14564.0,0.284,0.0031,327.8,people tested,55.09,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.571,-3.286,12.429,43.857,-5.0,1.857,3.0,2.0,60.42,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.571,2.0,34.0,56.0
KOR,Asia,South Korea,2020-06-08,11852.0,38.0,44.429,274.0,1.0,0.286,231.01,0.741,0.866,5.341,0.019,0.006,1.13,14.0,0.273,5445.0,1016862.0,19.82,0.106,13832.0,0.27,0.0032,311.3,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.571,-3.143,12.286,42.857,-5.143,1.714,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.571,2.0,34.0,56.0
KOR,Asia,South Korea,2020-06-09,11902.0,50.0,44.571000000000005,276.0,2.0,0.429,231.984,0.975,0.8690000000000001,5.38,0.039,0.008,1.11,18.0,0.351,17783.0,1034645.0,20.166,0.347,13735.0,0.268,0.0032,308.2,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.286,-3.0,12.571,43.857,-4.571000000000001,1.571,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.286,2.0,34.0,56.0
KOR,Asia,South Korea,2020-06-10,11947.0,45.0,45.429,276.0,0.0,0.429,232.861,0.877,0.885,5.38,0.0,0.008,1.08,20.0,0.39,15975.0,1050620.0,20.478,0.311,13589.0,0.265,0.0033,299.1,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.571,-3.0,11.571,39.857,-5.0,1.571,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.571,2.0,34.0,59.0
KOR,Asia,South Korea,2020-06-11,12003.0,56.0,47.857,277.0,1.0,0.5710000000000001,233.953,1.092,0.933,5.399,0.019,0.011,1.09,20.0,0.39,14916.0,1065536.0,20.769,0.291,13290.0,0.259,0.0036,277.7,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.857,-3.0,11.714,39.143,-4.714,1.571,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.857,2.0,34.0,59.0
KOR,Asia,South Korea,2020-06-12,12051.0,48.0,47.429,277.0,0.0,0.5710000000000001,234.889,0.936,0.924,5.399,0.0,0.011,0.99,18.0,0.351,14599.0,1080135.0,21.053,0.285,12932.0,0.252,0.0037,272.7,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.2860000000000005,-2.857,11.286,37.429,-4.857,1.571,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-4.2860000000000005,2.0,34.0,67.0
KOR,Asia,South Korea,2020-06-13,12085.0,34.0,44.143,277.0,0.0,0.5710000000000001,235.551,0.6629999999999999,0.86,5.399,0.0,0.011,0.92,22.0,0.429,13217.0,1093352.0,21.311,0.258,12771.0,0.249,0.0035,289.3,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.857,-1.571,10.857,32.286,-4.714,1.714,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-4.857,2.0,34.0,67.0
KOR,Asia,South Korea,2020-06-14,12121.0,36.0,43.857,277.0,0.0,0.5710000000000001,236.253,0.7020000000000001,0.855,5.399,0.0,0.011,0.98,22.0,0.429,5624.0,1098976.0,21.42,0.11,12508.0,0.244,0.0035,285.2,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.714,-1.857,7.428999999999999,29.571,-5.0,2.0,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.714,2.0,17.0,67.0
KOR,Asia,South Korea,2020-06-15,12155.0,34.0,43.286,278.0,1.0,0.5710000000000001,236.916,0.6629999999999999,0.8440000000000001,5.419,0.019,0.011,1.01,20.0,0.39,5391.0,1104367.0,21.525,0.105,12501.0,0.244,0.0035,288.8,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.714,-1.714,7.857,30.429,-4.571000000000001,2.0,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.714,2.0,17.0,67.0
KOR,Asia,South Korea,2020-06-16,12198.0,43.0,42.286,279.0,1.0,0.429,237.754,0.838,0.8240000000000001,5.438,0.019,0.008,1.05,24.0,0.4679999999999999,14048.0,1118415.0,21.799,0.2739999999999999,11967.0,0.233,0.0035,283.0,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.571000000000001,-1.571,8.0,31.429,-4.428999999999999,2.0,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.571000000000001,2.0,17.0,67.0
KOR,Asia,South Korea,2020-06-17,12257.0,59.0,44.286,280.0,1.0,0.5710000000000001,238.904,1.15,0.863,5.457999999999999,0.019,0.011,1.15,25.0,0.487,13056.0,1131471.0,22.054,0.254,11550.0,0.225,0.0038,260.8,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.2860000000000005,-1.429,8.857000000000001,35.143,-3.857,1.857,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.2860000000000005,2.0,17.0,67.0
KOR,Asia,South Korea,2020-06-18,12306.0,49.0,43.286,280.0,0.0,0.429,239.859,0.955,0.8440000000000001,5.457999999999999,0.0,0.008,1.13,27.0,0.526,12889.0,1144360.0,22.305,0.251,11261.0,0.2189999999999999,0.0038,260.2,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.571000000000001,-1.429,8.0,33.429,-4.2860000000000005,1.857,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.571000000000001,2.0,17.0,67.0
KOR,Asia,South Korea,2020-06-19,12373.0,67.0,46.0,280.0,0.0,0.429,241.165,1.306,0.897,5.457999999999999,0.0,0.008,1.13,33.0,0.643,12351.0,1156711.0,22.546,0.241,10939.0,0.213,0.0042,237.8,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.2860000000000005,-1.429,8.286,35.0,-4.143,1.714,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.2860000000000005,2.0,17.0,67.0
KOR,Asia,South Korea,2020-06-20,12421.0,48.0,48.0,280.0,0.0,0.429,242.1,0.936,0.936,5.457999999999999,0.0,0.008,1.0,33.0,0.643,12838.0,1169549.0,22.796,0.25,10885.0,0.212,0.0044,226.8,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-4.428999999999999,-1.286,8.286,39.429,-4.0,1.286,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-4.428999999999999,2.0,17.0,62.0
KOR,Asia,South Korea,2020-06-21,12438.0,17.0,45.286,280.0,0.0,0.429,242.432,0.331,0.883,5.457999999999999,0.0,0.008,0.91,34.0,0.6629999999999999,5562.0,1175111.0,22.904,0.108,10876.0,0.212,0.0042,240.2,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.714,-1.143,11.143,41.571000000000005,-3.857,1.0,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.714,2.0,17.0,62.0
KOR,Asia,South Korea,2020-06-22,12484.0,46.0,47.0,281.0,1.0,0.429,243.328,0.897,0.916,5.477,0.019,0.008,1.0,34.0,0.6629999999999999,5603.0,1180714.0,23.014,0.109,10907.0,0.213,0.0043,232.1,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.857,-1.429,10.429,40.714,-4.2860000000000005,1.0,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.857,2.0,28.0,62.0
KOR,Asia,South Korea,2020-06-23,12535.0,51.0,48.143,281.0,0.0,0.286,244.322,0.994,0.938,5.477,0.0,0.006,0.96,37.0,0.721,13946.0,1194660.0,23.285,0.272,10892.0,0.212,0.0044,226.2,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-3.857,-1.571,10.286,40.429,-4.2860000000000005,0.857,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-3.857,2.0,28.0,62.0
KOR,Asia,South Korea,2020-06-24,12563.0,28.0,43.714,282.0,1.0,0.286,244.868,0.546,0.852,5.497000000000001,0.019,0.006,0.87,38.0,0.741,12585.0,1207245.0,23.531,0.245,10825.0,0.211,0.004,247.6,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.143,-1.714,8.286,32.714,-5.714,1.143,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.143,2.0,28.0,62.0
KOR,Asia,South Korea,2020-06-25,12602.0,39.0,42.286,282.0,0.0,0.286,245.628,0.76,0.8240000000000001,5.497000000000001,0.0,0.006,0.94,37.0,0.721,11881.0,1219126.0,23.762,0.2319999999999999,10681.0,0.208,0.004,252.6,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.2860000000000005,-1.714,8.429,30.714,-5.857,1.286,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.2860000000000005,2.0,39.0,63.0
KOR,Asia,South Korea,2020-06-26,12653.0,51.0,40.0,282.0,0.0,0.286,246.622,0.994,0.78,5.497000000000001,0.0,0.006,1.05,35.0,0.682,11837.0,1230963.0,23.993,0.231,10607.0,0.207,0.0038,265.2,people tested,53.24,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.99799999999999,6.8,6.2,40.9,12.27,83.03,0.916,-5.2860000000000005,-1.571,8.429,30.429,-5.571000000000001,1.286,3.0,2.0,59.23,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,-5.2860000000000005,2.0,42.0,63.0
